"Jahr";"Quartal";"Monat";"Herkunftsland_24Auspr";"Herkunftsland_05Auspr";"Herkunftsland_D/A";"Tourismus_Ank¸nfte";"Tourismus_‹bernachtungen"
"2001";"1. Quartal";"01";"Spanien";"Europa ohne Deutschland";"Ausland";50;88
"2001";"1. Quartal";"01";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";74;136
"2001";"1. Quartal";"01";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";389;989
"2001";"1. Quartal";"01";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";327;737
"2001";"1. Quartal";"01";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";19;46
"2001";"1. Quartal";"01";"USA";"Amerika";"Ausland";774;2282
"2001";"1. Quartal";"01";"Kanada";"Amerika";"Ausland";52;90
"2001";"1. Quartal";"01";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";135;261
"2001";"1. Quartal";"01";"China";"Asien";"Ausland";110;127
"2001";"1. Quartal";"01";"Japan";"Asien";"Ausland";497;1150
"2001";"1. Quartal";"01";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";188;477
"2001";"1. Quartal";"01";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";150;252
"2001";"1. Quartal";"01";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";51;95
"2001";"1. Quartal";"02";"Deutschland";"Deutschland";"Deutschland";44686;93459
"2001";"1. Quartal";"02";"Belgien";"Europa ohne Deutschland";"Ausland";127;205
"2001";"1. Quartal";"02";"D‰nemark";"Europa ohne Deutschland";"Ausland";59;99
"2001";"1. Quartal";"02";"Frankreich";"Europa ohne Deutschland";"Ausland";309;756
"2001";"1. Quartal";"02";"Italien";"Europa ohne Deutschland";"Ausland";216;403
"2001";"1. Quartal";"02";"Niederlande";"Europa ohne Deutschland";"Ausland";383;850
"2001";"1. Quartal";"02";"÷sterreich";"Europa ohne Deutschland";"Ausland";451;1197
"2001";"1. Quartal";"02";"Polen";"Europa ohne Deutschland";"Ausland";160;314
"2001";"1. Quartal";"02";"Schweden";"Europa ohne Deutschland";"Ausland";124;180
"2001";"1. Quartal";"02";"Schweiz";"Europa ohne Deutschland";"Ausland";439;1259
"2001";"1. Quartal";"02";"Russland";"Europa ohne Deutschland";"Ausland";438;1206
"2001";"1. Quartal";"02";"Spanien";"Europa ohne Deutschland";"Ausland";61;104
"2001";"1. Quartal";"02";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";257;647
"2001";"1. Quartal";"02";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";469;968
"2001";"1. Quartal";"02";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";354;1027
"2001";"1. Quartal";"02";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";47;60
"2001";"1. Quartal";"02";"USA";"Amerika";"Ausland";785;2354
"2001";"1. Quartal";"02";"Kanada";"Amerika";"Ausland";55;132
"2001";"1. Quartal";"02";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";99;164
"2001";"1. Quartal";"02";"China";"Asien";"Ausland";14;31
"2001";"1. Quartal";"02";"Japan";"Asien";"Ausland";756;1597
"2001";"1. Quartal";"02";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";172;583
"2001";"1. Quartal";"02";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";73;117
"2001";"1. Quartal";"02";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";76;145
"2001";"1. Quartal";"03";"Deutschland";"Deutschland";"Deutschland";69696;146476
"2001";"1. Quartal";"03";"Belgien";"Europa ohne Deutschland";"Ausland";193;375
"2001";"1. Quartal";"03";"D‰nemark";"Europa ohne Deutschland";"Ausland";207;434
"2001";"1. Quartal";"03";"Frankreich";"Europa ohne Deutschland";"Ausland";348;692
"2001";"1. Quartal";"03";"Italien";"Europa ohne Deutschland";"Ausland";356;575
"2001";"1. Quartal";"03";"Niederlande";"Europa ohne Deutschland";"Ausland";490;1278
"2001";"1. Quartal";"03";"÷sterreich";"Europa ohne Deutschland";"Ausland";645;1326
"2001";"1. Quartal";"03";"Polen";"Europa ohne Deutschland";"Ausland";270;544
"2001";"1. Quartal";"03";"Schweden";"Europa ohne Deutschland";"Ausland";132;196
"2001";"1. Quartal";"03";"Schweiz";"Europa ohne Deutschland";"Ausland";608;1493
"2001";"1. Quartal";"03";"Russland";"Europa ohne Deutschland";"Ausland";515;1063
"2001";"1. Quartal";"03";"Spanien";"Europa ohne Deutschland";"Ausland";127;198
"2001";"1. Quartal";"03";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";137;255
"2001";"1. Quartal";"03";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";740;1711
"2001";"1. Quartal";"03";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";391;944
"2001";"1. Quartal";"03";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";42;137
"2001";"1. Quartal";"03";"USA";"Amerika";"Ausland";1473;3569
"2001";"1. Quartal";"03";"Kanada";"Amerika";"Ausland";98;190
"2001";"1. Quartal";"03";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";145;256
"2001";"1. Quartal";"03";"China";"Asien";"Ausland";99;164
"2001";"1. Quartal";"03";"Japan";"Asien";"Ausland";1135;2285
"2001";"1. Quartal";"03";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";205;607
"2001";"1. Quartal";"03";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";98;182
"2001";"1. Quartal";"03";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";131;359
"2001";"2. Quartal";"04";"Deutschland";"Deutschland";"Deutschland";88034;200279
"2001";"2. Quartal";"04";"Belgien";"Europa ohne Deutschland";"Ausland";327;802
"2001";"2. Quartal";"04";"D‰nemark";"Europa ohne Deutschland";"Ausland";641;932
"2001";"2. Quartal";"04";"Frankreich";"Europa ohne Deutschland";"Ausland";595;1139
"2001";"2. Quartal";"04";"Italien";"Europa ohne Deutschland";"Ausland";724;1175
"2001";"2. Quartal";"04";"Niederlande";"Europa ohne Deutschland";"Ausland";602;1452
"2001";"2. Quartal";"04";"÷sterreich";"Europa ohne Deutschland";"Ausland";1182;2624
"2001";"2. Quartal";"04";"Polen";"Europa ohne Deutschland";"Ausland";208;347
"2001";"2. Quartal";"04";"Schweden";"Europa ohne Deutschland";"Ausland";633;961
"2001";"2. Quartal";"04";"Schweiz";"Europa ohne Deutschland";"Ausland";1092;2834
"2001";"2. Quartal";"04";"Russland";"Europa ohne Deutschland";"Ausland";427;1099
"2001";"2. Quartal";"04";"Spanien";"Europa ohne Deutschland";"Ausland";197;334
"2001";"2. Quartal";"04";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";144;370
"2001";"2. Quartal";"04";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";756;1616
"2001";"2. Quartal";"04";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";784;1848
"2001";"2. Quartal";"04";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";45;148
"2001";"2. Quartal";"04";"USA";"Amerika";"Ausland";1913;4314
"2001";"2. Quartal";"04";"Kanada";"Amerika";"Ausland";138;276
"2001";"2. Quartal";"04";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";429;570
"2001";"2. Quartal";"04";"China";"Asien";"Ausland";152;162
"2001";"2. Quartal";"04";"Japan";"Asien";"Ausland";1741;2966
"2001";"2. Quartal";"04";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";256;563
"2001";"2. Quartal";"04";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";147;256
"2001";"2. Quartal";"04";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";207;345
"2001";"2. Quartal";"05";"Deutschland";"Deutschland";"Deutschland";109165;249428
"2001";"2. Quartal";"05";"Belgien";"Europa ohne Deutschland";"Ausland";447;794
"2001";"2. Quartal";"05";"D‰nemark";"Europa ohne Deutschland";"Ausland";466;691
"2001";"2. Quartal";"05";"Frankreich";"Europa ohne Deutschland";"Ausland";792;1599
"2001";"2. Quartal";"05";"Italien";"Europa ohne Deutschland";"Ausland";705;1359
"2001";"2. Quartal";"05";"Niederlande";"Europa ohne Deutschland";"Ausland";709;1526
"2001";"2. Quartal";"05";"÷sterreich";"Europa ohne Deutschland";"Ausland";1291;3021
"2001";"2. Quartal";"05";"Polen";"Europa ohne Deutschland";"Ausland";306;606
"2001";"2. Quartal";"05";"Schweden";"Europa ohne Deutschland";"Ausland";618;837
"2001";"2. Quartal";"05";"Schweiz";"Europa ohne Deutschland";"Ausland";1671;4539
"2001";"2. Quartal";"05";"Russland";"Europa ohne Deutschland";"Ausland";587;1169
"2001";"2. Quartal";"05";"Spanien";"Europa ohne Deutschland";"Ausland";256;401
"2001";"2. Quartal";"05";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";173;352
"2001";"2. Quartal";"05";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1213;2411
"2001";"2. Quartal";"05";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";845;2258
"2001";"2. Quartal";"05";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";49;187
"2001";"2. Quartal";"05";"USA";"Amerika";"Ausland";3002;6795
"2001";"2. Quartal";"05";"Kanada";"Amerika";"Ausland";257;510
"2001";"2. Quartal";"05";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";344;767
"2001";"2. Quartal";"05";"China";"Asien";"Ausland";107;126
"2001";"2. Quartal";"05";"Japan";"Asien";"Ausland";2576;4277
"2001";"2. Quartal";"05";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";418;1127
"2001";"2. Quartal";"05";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";269;436
"2001";"2. Quartal";"05";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";232;508
"2001";"2. Quartal";"06";"Deutschland";"Deutschland";"Deutschland";100739;222534
"2001";"2. Quartal";"06";"Belgien";"Europa ohne Deutschland";"Ausland";447;882
"2001";"2. Quartal";"06";"D‰nemark";"Europa ohne Deutschland";"Ausland";493;1205
"2001";"2. Quartal";"06";"Frankreich";"Europa ohne Deutschland";"Ausland";620;1363
"2001";"2. Quartal";"06";"Italien";"Europa ohne Deutschland";"Ausland";840;1495
"2001";"2. Quartal";"06";"Niederlande";"Europa ohne Deutschland";"Ausland";852;1756
"2001";"2. Quartal";"06";"÷sterreich";"Europa ohne Deutschland";"Ausland";1340;2563
"2001";"2. Quartal";"06";"Polen";"Europa ohne Deutschland";"Ausland";215;402
"2001";"2. Quartal";"06";"Schweden";"Europa ohne Deutschland";"Ausland";487;601
"2001";"2. Quartal";"06";"Schweiz";"Europa ohne Deutschland";"Ausland";1691;4087
"2001";"2. Quartal";"06";"Russland";"Europa ohne Deutschland";"Ausland";240;609
"2001";"2. Quartal";"06";"Spanien";"Europa ohne Deutschland";"Ausland";170;328
"2001";"2. Quartal";"06";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";246;365
"2001";"2. Quartal";"06";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1599;3006
"2001";"2. Quartal";"06";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1090;2113
"2001";"2. Quartal";"06";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";77;180
"2001";"2. Quartal";"06";"USA";"Amerika";"Ausland";3386;7381
"2001";"2. Quartal";"06";"Kanada";"Amerika";"Ausland";262;701
"2001";"2. Quartal";"06";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";561;1035
"2001";"2. Quartal";"06";"China";"Asien";"Ausland";117;170
"2001";"2. Quartal";"06";"Japan";"Asien";"Ausland";2901;4332
"2001";"2. Quartal";"06";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";551;1723
"2001";"2. Quartal";"06";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";274;643
"2001";"2. Quartal";"06";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";16;24
"2001";"3. Quartal";"07";"Deutschland";"Deutschland";"Deutschland";75680;172376
"2001";"3. Quartal";"07";"Belgien";"Europa ohne Deutschland";"Ausland";474;909
"2001";"3. Quartal";"07";"D‰nemark";"Europa ohne Deutschland";"Ausland";919;1378
"2001";"3. Quartal";"07";"Frankreich";"Europa ohne Deutschland";"Ausland";704;1300
"2001";"3. Quartal";"07";"Italien";"Europa ohne Deutschland";"Ausland";1256;2062
"2001";"3. Quartal";"07";"Niederlande";"Europa ohne Deutschland";"Ausland";832;2008
"2001";"3. Quartal";"07";"÷sterreich";"Europa ohne Deutschland";"Ausland";839;1715
"2001";"3. Quartal";"07";"Polen";"Europa ohne Deutschland";"Ausland";240;407
"2001";"3. Quartal";"07";"Schweden";"Europa ohne Deutschland";"Ausland";918;1149
"2001";"3. Quartal";"07";"Schweiz";"Europa ohne Deutschland";"Ausland";1965;4039
"2001";"3. Quartal";"07";"Russland";"Europa ohne Deutschland";"Ausland";442;600
"2001";"3. Quartal";"07";"Spanien";"Europa ohne Deutschland";"Ausland";383;694
"2001";"3. Quartal";"07";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";160;280
"2001";"3. Quartal";"07";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1460;2968
"2001";"3. Quartal";"07";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1290;2293
"2001";"3. Quartal";"07";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";118;246
"2001";"3. Quartal";"07";"USA";"Amerika";"Ausland";2546;5626
"2001";"3. Quartal";"07";"Kanada";"Amerika";"Ausland";195;329
"2001";"3. Quartal";"07";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";534;923
"2001";"3. Quartal";"07";"China";"Asien";"Ausland";175;243
"2001";"3. Quartal";"07";"Japan";"Asien";"Ausland";2032;4253
"2001";"3. Quartal";"07";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";738;1557
"2001";"3. Quartal";"07";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";183;360
"2001";"3. Quartal";"07";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";99;170
"2001";"3. Quartal";"08";"Deutschland";"Deutschland";"Deutschland";94379;205852
"2001";"3. Quartal";"08";"Belgien";"Europa ohne Deutschland";"Ausland";648;1303
"2001";"3. Quartal";"08";"D‰nemark";"Europa ohne Deutschland";"Ausland";559;878
"2001";"3. Quartal";"08";"Frankreich";"Europa ohne Deutschland";"Ausland";804;1419
"2001";"3. Quartal";"08";"Italien";"Europa ohne Deutschland";"Ausland";3872;6010
"2001";"3. Quartal";"08";"Niederlande";"Europa ohne Deutschland";"Ausland";766;1827
"2001";"3. Quartal";"08";"÷sterreich";"Europa ohne Deutschland";"Ausland";1064;2249
"2001";"3. Quartal";"08";"Polen";"Europa ohne Deutschland";"Ausland";225;360
"2001";"3. Quartal";"08";"Schweden";"Europa ohne Deutschland";"Ausland";645;815
"2001";"3. Quartal";"08";"Schweiz";"Europa ohne Deutschland";"Ausland";2104;4984
"2001";"3. Quartal";"08";"Russland";"Europa ohne Deutschland";"Ausland";435;627
"2001";"3. Quartal";"08";"Spanien";"Europa ohne Deutschland";"Ausland";603;1007
"2001";"3. Quartal";"08";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";246;847
"2001";"3. Quartal";"08";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1401;2904
"2001";"3. Quartal";"08";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1104;1878
"2001";"3. Quartal";"08";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";100;240
"2001";"3. Quartal";"08";"USA";"Amerika";"Ausland";2308;5379
"2001";"3. Quartal";"08";"Kanada";"Amerika";"Ausland";149;316
"2001";"3. Quartal";"08";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";296;560
"2001";"3. Quartal";"08";"China";"Asien";"Ausland";270;401
"2001";"3. Quartal";"08";"Japan";"Asien";"Ausland";2287;4332
"2001";"3. Quartal";"08";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";609;1166
"2001";"3. Quartal";"08";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";186;437
"2001";"3. Quartal";"08";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";136;234
"2001";"3. Quartal";"09";"Deutschland";"Deutschland";"Deutschland";102083;228157
"2001";"3. Quartal";"09";"Belgien";"Europa ohne Deutschland";"Ausland";433;981
"2001";"3. Quartal";"09";"D‰nemark";"Europa ohne Deutschland";"Ausland";801;1226
"2001";"3. Quartal";"09";"Frankreich";"Europa ohne Deutschland";"Ausland";748;1528
"2001";"3. Quartal";"09";"Italien";"Europa ohne Deutschland";"Ausland";835;1502
"2001";"3. Quartal";"09";"Niederlande";"Europa ohne Deutschland";"Ausland";758;1661
"2001";"3. Quartal";"09";"÷sterreich";"Europa ohne Deutschland";"Ausland";1319;2859
"2001";"3. Quartal";"09";"Polen";"Europa ohne Deutschland";"Ausland";230;463
"2001";"3. Quartal";"09";"Schweden";"Europa ohne Deutschland";"Ausland";882;1268
"2001";"3. Quartal";"09";"Schweiz";"Europa ohne Deutschland";"Ausland";2276;5601
"2001";"3. Quartal";"09";"Russland";"Europa ohne Deutschland";"Ausland";581;1523
"2001";"3. Quartal";"09";"Spanien";"Europa ohne Deutschland";"Ausland";315;609
"2001";"3. Quartal";"09";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";288;685
"2001";"3. Quartal";"09";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1546;3702
"2001";"3. Quartal";"09";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1170;2781
"2001";"3. Quartal";"09";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";111;398
"2001";"3. Quartal";"09";"USA";"Amerika";"Ausland";2626;7195
"2001";"3. Quartal";"09";"Kanada";"Amerika";"Ausland";302;711
"2001";"3. Quartal";"09";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";552;1183
"2001";"3. Quartal";"09";"China";"Asien";"Ausland";145;337
"2001";"3. Quartal";"09";"Japan";"Asien";"Ausland";2198;4655
"2001";"3. Quartal";"09";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";611;1404
"2001";"3. Quartal";"09";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";302;662
"2001";"3. Quartal";"09";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";228;464
"2001";"4. Quartal";"10";"Deutschland";"Deutschland";"Deutschland";95961;212210
"2001";"4. Quartal";"10";"Belgien";"Europa ohne Deutschland";"Ausland";345;634
"2001";"4. Quartal";"10";"D‰nemark";"Europa ohne Deutschland";"Ausland";694;1119
"2001";"4. Quartal";"10";"Frankreich";"Europa ohne Deutschland";"Ausland";682;1515
"2001";"4. Quartal";"10";"Italien";"Europa ohne Deutschland";"Ausland";536;966
"2001";"4. Quartal";"10";"Niederlande";"Europa ohne Deutschland";"Ausland";677;1686
"2001";"4. Quartal";"10";"÷sterreich";"Europa ohne Deutschland";"Ausland";1011;2125
"2001";"4. Quartal";"10";"Polen";"Europa ohne Deutschland";"Ausland";244;546
"2001";"4. Quartal";"10";"Schweden";"Europa ohne Deutschland";"Ausland";455;703
"2001";"4. Quartal";"10";"Schweiz";"Europa ohne Deutschland";"Ausland";1488;3725
"2001";"4. Quartal";"10";"Russland";"Europa ohne Deutschland";"Ausland";291;814
"2001";"4. Quartal";"10";"Spanien";"Europa ohne Deutschland";"Ausland";151;459
"2001";"4. Quartal";"10";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";238;546
"2001";"4. Quartal";"10";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1098;2878
"2001";"4. Quartal";"10";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";618;1308
"2001";"4. Quartal";"10";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";69;185
"2001";"4. Quartal";"10";"USA";"Amerika";"Ausland";1878;4564
"2001";"4. Quartal";"10";"Kanada";"Amerika";"Ausland";308;614
"2001";"4. Quartal";"10";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";265;453
"2001";"4. Quartal";"10";"China";"Asien";"Ausland";87;267
"2001";"4. Quartal";"10";"Japan";"Asien";"Ausland";1773;3488
"2001";"4. Quartal";"10";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";389;1044
"2001";"4. Quartal";"10";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";136;298
"2001";"4. Quartal";"10";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";100;282
"2001";"4. Quartal";"11";"Deutschland";"Deutschland";"Deutschland";80721;156869
"2001";"4. Quartal";"11";"Belgien";"Europa ohne Deutschland";"Ausland";300;533
"2001";"4. Quartal";"11";"D‰nemark";"Europa ohne Deutschland";"Ausland";110;221
"2001";"4. Quartal";"11";"Frankreich";"Europa ohne Deutschland";"Ausland";349;843
"2001";"4. Quartal";"11";"Italien";"Europa ohne Deutschland";"Ausland";285;485
"2001";"4. Quartal";"11";"Niederlande";"Europa ohne Deutschland";"Ausland";453;1076
"2001";"4. Quartal";"11";"÷sterreich";"Europa ohne Deutschland";"Ausland";616;1475
"2001";"4. Quartal";"11";"Polen";"Europa ohne Deutschland";"Ausland";422;674
"2001";"4. Quartal";"11";"Schweden";"Europa ohne Deutschland";"Ausland";175;224
"2001";"4. Quartal";"11";"Schweiz";"Europa ohne Deutschland";"Ausland";877;1995
"2001";"4. Quartal";"11";"Russland";"Europa ohne Deutschland";"Ausland";430;983
"2001";"4. Quartal";"11";"Spanien";"Europa ohne Deutschland";"Ausland";103;180
"2001";"4. Quartal";"11";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";205;322
"2001";"4. Quartal";"11";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";854;1604
"2001";"4. Quartal";"11";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";550;1536
